# triangle index [dimensionless] k1_mean [h Mpc^-1] k2_mean [h Mpc^-1] k3_mean [h Mpc^-1] k1_min [h Mpc^-1] k1_max [h Mpc^-1] k2_min [h Mpc^-1] k2_max [h Mpc^-1] k3_min [h Mpc^-1] k3_max [h Mpc^-1] B_bin [h^-6 Mpc^6] N_modes
0 1.158749e-01 1.158749e-01 1.158749e-01 4.640462e-02 1.392138e-01 4.640462e-02 1.392138e-01 4.640462e-02 1.392138e-01 7.085065e+06 1.200000e+02
1 1.963103e-01 1.193216e-01 1.193216e-01 1.392138e-01 2.320231e-01 4.640462e-02 1.392138e-01 4.640462e-02 1.392138e-01 6.252448e+06 1.740000e+02
2 2.040906e-01 2.040906e-01 1.150656e-01 1.392138e-01 2.320231e-01 1.392138e-01 2.320231e-01 4.640462e-02 1.392138e-01 3.384750e+06 4.560000e+02
3 2.051331e-01 2.051331e-01 2.051331e-01 1.392138e-01 2.320231e-01 1.392138e-01 2.320231e-01 1.392138e-01 2.320231e-01 1.596141e+06 9.120000e+02
4 2.625042e-01 1.312521e-01 1.312521e-01 2.320231e-01 3.248323e-01 4.640462e-02 1.392138e-01 4.640462e-02 1.392138e-01 6.699290e+06 1.200000e+01
5 2.867583e-01 2.124145e-01 1.195521e-01 2.320231e-01 3.248323e-01 1.392138e-01 2.320231e-01 4.640462e-02 1.392138e-01 2.844362e+06 4.140000e+02
6 2.902586e-01 2.043143e-01 2.043143e-01 2.320231e-01 3.248323e-01 1.392138e-01 2.320231e-01 1.392138e-01 2.320231e-01 1.401701e+06 9.440000e+02
7 2.897240e-01 2.897240e-01 1.137781e-01 2.320231e-01 3.248323e-01 2.320231e-01 3.248323e-01 4.640462e-02 1.392138e-01 1.386970e+06 5.280000e+02
8 2.889367e-01 2.889367e-01 2.024716e-01 2.320231e-01 3.248323e-01 2.320231e-01 3.248323e-01 1.392138e-01 2.320231e-01 7.988484e+05 1.152000e+03
9 2.912028e-01 2.912028e-01 2.912028e-01 2.320231e-01 3.248323e-01 2.320231e-01 3.248323e-01 2.320231e-01 3.248323e-01 -3.598760e+05 1.200000e+03
10 3.430498e-01 2.207328e-01 1.312521e-01 3.248323e-01 4.176415e-01 1.392138e-01 2.320231e-01 4.640462e-02 1.392138e-01 2.900590e+06 7.200000e+01
11 3.677295e-01 2.094938e-01 2.094938e-01 3.248323e-01 4.176415e-01 1.392138e-01 2.320231e-01 1.392138e-01 2.320231e-01 1.593630e+06 1.302000e+03
12 3.643404e-01 2.923808e-01 1.196879e-01 3.248323e-01 4.176415e-01 2.320231e-01 3.248323e-01 4.640462e-02 1.392138e-01 1.568009e+06 7.380000e+02
13 3.759979e-01 2.904874e-01 2.049667e-01 3.248323e-01 4.176415e-01 2.320231e-01 3.248323e-01 1.392138e-01 2.320231e-01 8.916771e+05 1.824000e+03
14 3.749808e-01 2.899072e-01 2.899072e-01 3.248323e-01 4.176415e-01 2.320231e-01 3.248323e-01 2.320231e-01 3.248323e-01 1.730105e+05 2.088000e+03
15 3.755778e-01 3.755778e-01 1.158749e-01 3.248323e-01 4.176415e-01 3.248323e-01 4.176415e-01 4.640462e-02 1.392138e-01 7.343724e+05 1.560000e+03
16 3.745976e-01 3.745976e-01 2.041367e-01 3.248323e-01 4.176415e-01 3.248323e-01 4.176415e-01 1.392138e-01 2.320231e-01 4.648656e+05 2.976000e+03
17 3.757336e-01 3.757336e-01 2.893492e-01 3.248323e-01 4.176415e-01 3.248323e-01 4.176415e-01 2.320231e-01 3.248323e-01 2.316095e+05 3.312000e+03
18 3.740138e-01 3.740138e-01 3.740138e-01 3.248323e-01 4.176415e-01 3.248323e-01 4.176415e-01 3.248323e-01 4.176415e-01 5.463356e+04 5.688000e+03
